"bullet","x","sd"
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",325,1.42658676140625
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",350,1.40669546112804
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",375,1.38693378523972
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",400,1.37859415425822
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",425,1.27577280300706
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",450,1.24066329066019
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",475,1.14904685650746
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",50,2.4860647390371
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",500,1.01365895378637
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-2.x3p",75,2.54727372580661
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",100,1.82950459109172
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",125,0.940163294494248
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",150,0.912184903080756
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",175,0.942308259160173
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",200,0.939788865381855
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",225,0.962193291470507
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",25,2.2076381270144
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",250,0.952631811069155
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",275,0.936186368641163
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",300,0.856975105505288
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",325,0.812753660901693
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",350,0.773913377141247
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",375,0.709628441643457
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",400,0.681587896852468
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",425,0.620686203359728
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",450,0.582000964017537
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",475,0.551112580695575
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",50,1.61250076969519
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",500,0.563065554648956
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-3.x3p",75,2.22060578692371
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",100,2.07802192629344
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",125,1.52491241785775
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",150,1.24882728658149
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",175,1.30881386150356
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",200,1.29701369550879
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",225,1.30635176806118
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",25,2.4665938295484
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",250,1.27522356272266
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",275,1.2794800000148
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",300,1.25378836256052
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",325,1.20887415279599
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",350,1.14233584383343
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",375,1.0044326464892
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",400,0.896172831247646
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",425,0.781438629339973
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",450,0.746732534071981
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",475,0.705344264695588
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",50,2.81169027963274
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",500,0.71348788027897
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-4.x3p",75,2.2862255948096
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",100,1.46457355610322
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",125,1.26553919090223
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",150,1.24779036748073
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",175,1.25667301859301
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",200,1.27112776425178
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",225,1.27952173002576
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",25,2.09513075844083
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",250,1.2843673486614
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",275,1.24643746267142
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",300,1.21304219436441
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",325,1.15089310859162
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",350,1.11910390602454
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",375,1.01326098540543
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",400,0.919394651757847
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",425,0.861465537611031
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",450,0.842649094848298
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",475,0.816542261776252
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",50,1.58872113490372
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",500,0.802251078677865
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-5.x3p",75,2.585682786036
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",100,2.474028245313
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",125,2.52732851645629
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",150,1.34972683086383
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",175,1.30755119781507
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",200,1.28773403577299
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",225,1.24901733329125
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",25,2.33301226831447
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",250,1.22089456038541
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",275,1.16320641805175
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",300,1.09901061966085
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",325,1.0512376978703
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",350,0.999148496144328
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",375,0.929431311164136
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",400,0.874510277078529
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",425,0.822998313898026
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",450,0.791385808880617
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",475,0.751719573140198
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",50,1.98271161142444
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",500,0.788102531297231
"app/images/Hamby252_3DX3P1of2//Br5 Bullet 2-6.x3p",75,1.98317389654092
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",100,2.46522224479295
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",125,2.30087487028774
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",150,2.57777421923894
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",175,2.3793032126969
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",200,2.39402090326647
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",225,2.33034299268596
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",25,1.92431380006837
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",250,2.24182539295217
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",275,2.12964019316277
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",300,1.48975027419215
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",325,1.4595204462927
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",350,1.5515497398196
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",375,1.48773000014097
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",400,1.36293513176164
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",425,1.40058866205077
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",450,1.33368308178245
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",475,1.24161885499518
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",50,2.17406680740041
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",500,1.24161896450709
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-1.x3p",75,2.32321820025839
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",100,2.29392171303742
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",125,1.58438103895954
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",150,1.42626002515466
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",175,1.59772501348149
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",200,1.92404427314552
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",225,2.00032781533032
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",25,1.53929207894021
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",250,2.02057399167506
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",275,2.11135626348673
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",300,2.12690637396035
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",325,2.161636812704
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",350,2.20027656217787
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",375,2.22261185914935
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",400,2.20428932646032
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",425,2.19923824119291
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",450,2.12903686768075
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",475,0.698255854762504
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",50,1.4117234377896
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",500,0.685405831388908
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-2.x3p",75,1.25519402789533
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",100,2.77879519080636
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",125,2.9493791879499
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",150,2.66020033657993
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",175,1.7529808572134
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",200,1.21085267067589
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",225,1.12531502052433
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",25,0.900544820455869
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",250,1.10661970714887
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",275,1.07573096149404
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",300,0.963058827281039
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",325,0.9611888625292
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",350,0.984942538992226
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",375,0.934601010824201
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",400,0.84785638962785
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",425,0.818565124882257
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",450,0.771546845319279
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",475,0.689219094364525
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",50,1.053200123534
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",500,0.737277344910103
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-3.x3p",75,2.76973076238842
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",100,1.30045896206808
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",125,0.817869037405142
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",150,1.10581312502717
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",175,1.2034375456916
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",200,1.3170443785457
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",225,1.09945080216734
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",25,1.87364715958897
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",250,1.07643795311291
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",275,1.05318559946137
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",300,0.986999965356782
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",325,0.982093808968658
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",350,0.931286487370059
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",375,0.913436043128939
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",400,2.15740231660792
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",425,2.14640652194328
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",450,2.13949003326983
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",475,2.09344678864929
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",50,3.09879357259585
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",500,2.09684224738964
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-4.x3p",75,2.6342809843213
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",100,1.65356464234722
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",125,1.33250136656027
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",150,1.39744757620307
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",175,1.47956501559683
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",200,1.50450474512085
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",225,1.50718768509901
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",25,0.512841488082886
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",250,1.5141986514592
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",275,1.50025380334479
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",300,1.43828027554754
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",325,1.38861250211978
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",350,1.31841776219784
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",375,1.29610865674208
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",400,1.27108979873188
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",425,1.27315997982698
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",450,1.2321786093012
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",475,1.20668849492191
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",50,2.81164710650922
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",500,1.15779702813896
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-5.x3p",75,1.96251395391581
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",100,1.35156375724745
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",125,1.36552050533045
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",150,1.38055269243204
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",175,1.3848093754459
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",200,1.40768022613879
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",225,1.40873642885443
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",25,1.2365132878726
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",250,1.38459776559156
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",275,1.37866523159844
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",300,1.35400308170651
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",325,1.35103084884491
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",350,1.23900857027086
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",375,1.09387715081059
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",400,1.02360627186188
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",425,0.933388403007622
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",450,0.909092694494329
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",475,0.960103235155774
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",50,3.3441623927173
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",500,0.950764874353563
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 1-6.x3p",75,3.03347422015229
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",100,1.81296988355392
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",125,1.5988298781294
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",150,1.89817313700143
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",175,1.69064980065973
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",200,1.74363664258938
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",225,1.71997012534043
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",25,1.43511581700868
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",250,1.78921902143281
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",275,1.60825768376954
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",300,1.72635373547794
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",325,1.99794014038975
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",350,2.29003157626183
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",375,2.24096262994266
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",400,2.39703297918385
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",425,2.43837136288883
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",450,2.71427175107549
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",475,2.70088250995632
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",50,1.68886025514705
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",500,2.67411826915178
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-1.x3p",75,1.75845603868981
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",100,1.14433458607775
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",125,1.86121026984197
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",150,2.16815315834503
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",175,1.46667197181298
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",200,1.3163943997824
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",225,1.33566807720792
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",25,0.677410951592433
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",250,1.38020244751215
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",275,1.40387844473942
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",300,1.38380407842788
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",325,1.33423014051054
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",350,1.29880976716602
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",375,1.23113627841771
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",400,1.14799990187842
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",425,1.12025554220484
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",450,1.01908367697811
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",475,1.05826784276676
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",50,1.53543959543737
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",500,0.979902391386045
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-2.x3p",75,1.35941770503323
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",100,1.29631945164992
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",125,1.69208245261275
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",150,2.25826003079876
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",175,1.51606233441599
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",200,2.05608538146615
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",225,2.33785128751522
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",25,1.13629488320621
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",250,2.3622091288875
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",275,2.40130393020851
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",300,2.41458513089224
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",325,2.42707013475672
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",350,2.40576208322388
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",375,1.28402356123785
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",400,1.17863035426475
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",425,1.1250449129003
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",450,1.01120838942027
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",475,0.979465047878164
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",50,1.13709979716156
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",500,0.893968069240266
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-3.x3p",75,1.37931451171282
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",100,1.34985273618725
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",125,1.54590840938814
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",150,2.24017836088327
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",175,1.77521389594265
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",200,1.68489456006539
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",225,1.68424700781361
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",25,1.46881614911512
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",250,1.7076552684923
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",275,1.70384313905989
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",300,1.68555992525603
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",325,1.61410805545787
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",350,1.59127693531262
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",375,1.52770767246192
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",400,1.47133462291459
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",425,1.38294018405242
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",450,1.29567393124899
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",475,1.18849799599614
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",50,1.20196335619459
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",500,1.10967414239598
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-4.x3p",75,1.44067273498949
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-5.x3p",100,1.27981142009567
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-5.x3p",125,1.19707330685645
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-5.x3p",150,1.2528968584544
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-5.x3p",175,1.23075127539059
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-5.x3p",200,1.14169614947295
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-5.x3p",225,1.21943300888645
"app/images/Hamby252_3DX3P1of2//Br6 Bullet 2-5.x3p",25,1.90694232284683
