"b2","b1","ccf","lag","distr.dist","x1","x2","num.matches","num.mismatches","non_cms","cms","data","resID","id.x","id.y","match"
"Ukn Bullet J-5","Br8 Bullet 1-2",0.374126884288618,386,4.42375975376177,100,112.5,3,10,2,2,"data/unkn41.RData",98,44,34,FALSE
"Ukn Bullet J-5","Br3 Bullet 1-5",0.322811623410926,148,5.13251704607503,112.5,112.5,4,18,2,2,"data/unkn41.RData",41,17,34,FALSE
"Ukn Bullet J-5","Br6 Bullet 1-5",0.419155896803372,129,2.05498081121813,125,112.5,8,12,3,3,"data/unkn41.RData",77,29,34,FALSE
"Ukn Bullet J-5","Br9 Bullet 1-5",0.270568360378492,228,2.06970439926256,212.5,112.5,5,12,3,3,"data/unkn41.RData",113,53,34,FALSE
"Ukn Bullet J-5","Br10 Bullet 2-1",0.279664353515057,210,7.697977051428,100,112.5,2,16,2,2,"data/unkn41.RData",19,55,34,FALSE
"Ukn Bullet J-5","Br7 Bullet 2-4",0.348140247209125,182,3.97841436290395,100,112.5,8,11,4,4,"data/unkn41.RData",94,33,34,FALSE
"Ukn Bullet J-5","Br4 Bullet 1-2",0.356372507983209,167,5.11033828468139,100,112.5,1,15,1,1,"data/unkn41.RData",50,38,34,FALSE
"Ukn Bullet J-5","Br1 Bullet 1-1",0.247177913176543,193,2.81725268274604,100,112.5,3,7,2,2,"data/unkn41.RData",1,1,34,FALSE
"Ukn Bullet J-5","Br7 Bullet 1-6",0.298945885816079,151,4.17812267194428,100,112.5,3,17,2,2,"data/unkn41.RData",90,36,34,FALSE
"Ukn Bullet J-5","Br10 Bullet 1-1",0.339608726358071,393,1.74120138948181,200,112.5,3,15,2,2,"data/unkn41.RData",13,55,34,FALSE
"Ukn Bullet J-5","Br6 Bullet 1-1",0.166646345477831,289,4.63489930744872,100,112.5,1,11,1,1,"data/unkn41.RData",73,25,34,FALSE
"Ukn Bullet J-5","Br1 Bullet 2-5",0.370058699833402,278,2.56447220939738,125,112.5,6,13,3,3,"data/unkn41.RData",11,3,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 1-4",0.399085641025036,253,2.41687573568375,150,112.5,10,14,4,4,"data/unkn41.RData",64,22,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 1-2",0.440413727973588,204,5.64023053476655,125,112.5,5,17,3,3,"data/unkn41.RData",62,20,34,FALSE
"Ukn Bullet J-5","Br7 Bullet 2-2",0.339281179753108,134,2.55873328902157,162.5,112.5,8,19,7,7,"data/unkn41.RData",92,31,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 2-3",0.431550505047885,144,5.09243150740974,112.5,112.5,4,14,2,2,"data/unkn41.RData",69,19,34,FALSE
"Ukn Bullet J-5","Br8 Bullet 1-6",0.322336445080577,138,4.24272810742867,100,112.5,6,12,4,4,"data/unkn41.RData",102,48,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 1-6",0.423344726387769,193,4.1597738374633,137.5,112.5,4,12,3,3,"data/unkn41.RData",66,24,34,FALSE
"Ukn Bullet J-5","Br10 Bullet 2-5",0.244240331300905,401,3.97043185641253,100,112.5,4,13,2,2,"data/unkn41.RData",23,57,34,FALSE
"Ukn Bullet J-5","Br7 Bullet 2-1",0.107690401479152,204,2.30998549097587,137.5,112.5,5,20,3,3,"data/unkn41.RData",91,36,34,FALSE
"Ukn Bullet J-5","Br10 Bullet 1-4",0.170197542602034,313,3.61243978696651,100,112.5,4,13,2,2,"data/unkn41.RData",16,58,34,FALSE
"Ukn Bullet J-5","Br6 Bullet 2-5",0.392362593928139,151,3.28980438225926,100,112.5,6,17,2,2,"data/unkn41.RData",83,26,34,FALSE
"Ukn Bullet J-5","Br7 Bullet 1-2",0.430549608881037,207,5.40678454029269,125,112.5,5,19,2,2,"data/unkn41.RData",86,32,34,FALSE
"Ukn Bullet J-5","Br8 Bullet 2-3",0.228602103198947,115,10.1161646690793,150,112.5,4,15,2,2,"data/unkn41.RData",105,45,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 2-4",0.247340178827162,139,8.73270521682994,100,112.5,3,11,2,2,"data/unkn41.RData",70,20,34,FALSE
"Ukn Bullet J-5","Br7 Bullet 2-5",0.465903570481546,250,7.15541911365072,125,112.5,2,7,2,2,"data/unkn41.RData",95,34,34,TRUE
"Ukn Bullet J-5","Br8 Bullet 2-1",0.179659445792311,24,8.80766924664838,100,112.5,1,9,1,1,"data/unkn41.RData",103,43,34,FALSE
"Ukn Bullet J-5","Br8 Bullet 2-5",0.338735860598732,156,5.90085342590365,100,112.5,2,15,1,1,"data/unkn41.RData",107,47,34,FALSE
"Ukn Bullet J-5","Br6 Bullet 2-2",0.268624015720353,130,2.40344876449679,175,112.5,8,14,3,3,"data/unkn41.RData",80,29,34,FALSE
"Ukn Bullet J-5","Br8 Bullet 2-4",0.446503427306274,210,5.35925446532784,112.5,112.5,4,12,3,3,"data/unkn41.RData",106,46,34,FALSE
"Ukn Bullet J-5","Br3 Bullet 2-6",0.259924558385571,198,8.11264333020018,100,112.5,3,7,3,3,"data/unkn41.RData",48,16,34,FALSE
"Ukn Bullet J-5","Br2 Bullet 1-1",0.164300235175651,153,2.95381590382203,125,112.5,5,12,3,3,"data/unkn41.RData",25,7,34,FALSE
"Ukn Bullet J-5","Br4 Bullet 1-5",0.343659963806039,87,6.16308904749134,100,112.5,3,17,2,2,"data/unkn41.RData",53,41,34,FALSE
"Ukn Bullet J-5","Br1 Bullet 1-5",0.273590240382129,164,2.82109038113218,100,112.5,7,12,3,3,"data/unkn41.RData",5,5,34,FALSE
"Ukn Bullet J-5","Br2 Bullet 2-6",0.338108590574218,206,4.9293710705985,100,112.5,6,23,4,4,"data/unkn41.RData",36,7,34,FALSE
"Ukn Bullet J-5","Br3 Bullet 1-1",0.372116869207307,283,2.11522516135929,162.5,112.5,5,11,3,3,"data/unkn41.RData",37,13,34,FALSE
"Ukn Bullet J-5","Br4 Bullet 1-6",0.318905304546692,392,2.73368449448647,100,112.5,3,18,2,2,"data/unkn41.RData",54,42,34,FALSE
"Ukn Bullet J-5","Br7 Bullet 1-4",0.933804589509137,203,0.426921256371136,125,112.5,16,5,9,9,"data/unkn41.RData",88,34,34,TRUE
"Ukn Bullet J-5","Br10 Bullet 1-3",0.179876095503466,43,5.780566835668,100,112.5,5,15,3,3,"data/unkn41.RData",15,57,34,FALSE
"Ukn Bullet J-5","Br1 Bullet 1-3",0.306548389097785,326,3.13702076867646,100,112.5,7,17,3,3,"data/unkn41.RData",3,3,34,FALSE
"Ukn Bullet J-5","Br2 Bullet 2-2",0.233732061904746,79,3.07574525304197,100,112.5,3,13,2,2,"data/unkn41.RData",32,9,34,FALSE
"Ukn Bullet J-5","Br9 Bullet 1-1",0.439184997279842,195,2.56247695213811,137.5,112.5,8,15,3,3,"data/unkn41.RData",109,49,34,FALSE
"Ukn Bullet J-5","Br4 Bullet 1-4",0.360773072831424,274,2.05724950691953,100,112.5,7,13,4,4,"data/unkn41.RData",52,40,34,FALSE
"Ukn Bullet J-5","Br9 Bullet 2-3",0.282646994989885,212,7.30349808584366,125,112.5,2,5,2,2,"data/unkn41.RData",117,50,34,FALSE
"Ukn Bullet J-5","Br3 Bullet 1-3",0.276904119920649,162,3.47694983650377,125,112.5,5,19,3,3,"data/unkn41.RData",39,15,34,FALSE
"Ukn Bullet J-5","Br8 Bullet 1-3",0.228321336667663,151,2.39078299441527,137.5,112.5,6,9,3,3,"data/unkn41.RData",99,45,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 2-2",0.409405915395433,189,4.87394775214932,112.5,112.5,3,14,2,2,"data/unkn41.RData",68,24,34,FALSE
"Ukn Bullet J-5","Br8 Bullet 1-1",0.364229659571004,200,2.71486565245891,150,112.5,5,13,3,3,"data/unkn41.RData",97,43,34,FALSE
"Ukn Bullet J-5","Br3 Bullet 1-4",0.128970707934451,45,8.71724603070014,150,112.5,5,10,4,4,"data/unkn41.RData",40,16,34,FALSE
"Ukn Bullet J-5","Br9 Bullet 1-6",0.403318139086598,214,5.29020925391637,100,112.5,4,19,2,2,"data/unkn41.RData",114,54,34,FALSE
"Ukn Bullet J-5","Br3 Bullet 1-2",0.359151269868477,260,2.49009551211159,125,112.5,6,15,4,4,"data/unkn41.RData",38,14,34,FALSE
"Ukn Bullet J-5","Br3 Bullet 2-2",0.23318640380381,201,7.0774669979643,100,112.5,5,18,3,3,"data/unkn41.RData",44,18,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 1-5",0.229922412679995,278,4.29541713095513,125,112.5,3,11,2,2,"data/unkn41.RData",65,23,34,FALSE
"Ukn Bullet J-5","Br5 Bullet 2-6",0.274490047460996,222,4.52065997520268,150,112.5,2,17,2,2,"data/unkn41.RData",72,22,34,FALSE
"Ukn Bullet J-5","Br6 Bullet 2-1",0.561844726572153,208,3.15212162774887,100,112.5,5,12,4,4,"data/unkn41.RData",79,28,34,FALSE
"Ukn Bullet J-5","Br4 Bullet 2-1",0.309081235962013,253,2.77119288376927,162.5,112.5,1,9,1,1,"data/unkn41.RData",55,41,34,FALSE
"Ukn Bullet J-6","Br2 Bullet 2-5",0.215231675354398,1,6.35613919052679,100,100,6,17,2,2,"data/unkn42.RData",35,12,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 1-1",0.435220707713877,101,1.28802886032041,162.5,100,6,17,3,3,"data/unkn42.RData",37,13,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 1-3",0.299901165683594,99,2.64470670957635,100,100,7,19,4,4,"data/unkn42.RData",3,3,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 1-6",0.0631112181790856,195,5.67373775281747,137.5,100,6,18,2,2,"data/unkn42.RData",66,24,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 2-3",0.182815698722733,1,8.921660718848,150,100,5,21,2,2,"data/unkn42.RData",105,45,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 2-5",0.186766833707907,18,5.25943816721987,112.5,100,5,17,2,2,"data/unkn42.RData",71,21,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 2-3",0.256910303043367,234,3.92739032196601,137.5,100,4,13,3,3,"data/unkn42.RData",57,37,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 1-5",0.247563118545931,361,3.00408199898828,112.5,100,4,17,2,2,"data/unkn42.RData",41,17,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 2-4",0.273160212775095,334,2.66098067430404,212.5,100,4,23,2,2,"data/unkn42.RData",118,51,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 1-5",0.216250203656721,87,2.45906598316583,100,100,5,20,2,2,"data/unkn42.RData",29,11,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 2-3",0.328222540887945,6,6.4092100299792,100,100,1,12,1,1,"data/unkn42.RData",9,1,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 2-3",0.205111669457136,1,7.8232715936581,125,100,4,13,2,2,"data/unkn42.RData",117,50,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 2-2",0.321817916901181,126,3.11666175013338,162.5,100,7,14,4,4,"data/unkn42.RData",104,44,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 2-4",0.155714072969847,10,6.24343824589682,112.5,100,5,13,5,5,"data/unkn42.RData",22,56,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 2-1",0.168042530276438,294,7.13497093239502,100,100,2,9,2,2,"data/unkn42.RData",19,55,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 1-4",0.242141989369389,1,6.75075584015303,125,100,3,10,2,2,"data/unkn42.RData",112,52,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 2-3",0.235849554482676,1,8.061458766715,162.5,100,4,13,2,2,"data/unkn42.RData",81,30,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 1-2",0.36474958906427,126,4.03106516524308,100,100,7,13,4,4,"data/unkn42.RData",98,44,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 2-5",0.264484602454275,202,3.64353868147857,100,100,4,12,2,2,"data/unkn42.RData",83,26,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 2-2",0.155611975903182,187,3.74146496814795,100,100,5,12,2,2,"data/unkn42.RData",32,9,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 1-3",0.273799580829541,306,3.21551072000532,125,100,5,18,2,2,"data/unkn42.RData",39,15,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 1-5",0.19475951930391,31,1.42837887273481,212.5,100,3,18,2,2,"data/unkn42.RData",113,53,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 2-4",0.209689577003845,325,2.70337711034228,150,100,5,19,3,3,"data/unkn42.RData",34,11,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 2-6",0.235536230413918,1,4.34834897029394,100,100,2,14,2,2,"data/unkn42.RData",108,48,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 2-3",0.201030296665377,1,6.02368834476148,112.5,100,4,19,2,2,"data/unkn42.RData",69,19,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 2-3",0.199755929443944,119,2.06666903296117,125,100,3,22,2,2,"data/unkn42.RData",33,10,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 2-5",0.180506513233304,159,2.33963192554061,100,100,6,20,2,2,"data/unkn42.RData",119,52,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 1-4",0.246264481110032,196,2.87134778833344,150,100,6,24,2,2,"data/unkn42.RData",100,46,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 1-2",0.134100010246928,206,7.14521489706609,100,100,3,9,2,2,"data/unkn42.RData",110,50,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 1-3",0.209416688967452,99,6.21173123801051,100,100,4,17,2,2,"data/unkn42.RData",15,57,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 2-2",0.323412845766931,228,2.46131394624302,162.5,100,6,22,3,3,"data/unkn42.RData",92,31,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 1-4",0.254603434040487,67,2.36117370375782,200,100,4,18,3,3,"data/unkn42.RData",76,28,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 1-4",0.136996281165491,401,3.65392097872197,125,100,6,20,4,4,"data/unkn42.RData",28,10,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 2-5",0.252969067999886,93,2.49892974290342,125,100,5,20,2,2,"data/unkn42.RData",11,3,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 1-6",0.238820440180103,1,6.88014426866715,100,100,5,20,2,2,"data/unkn42.RData",42,18,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 2-2",0.116890497674236,190,4.04674941440028,150,100,3,13,2,2,"data/unkn42.RData",116,49,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 2-4",0.260247766965717,1,4.31151287555678,100,100,5,16,4,4,"data/unkn42.RData",94,33,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 1-2",0.17924343870358,401,3.01099358763567,125,100,4,17,2,2,"data/unkn42.RData",38,14,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 1-5",0.25224679449959,303,5.1136467413562,100,100,5,13,3,3,"data/unkn42.RData",53,41,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 2-2",0.241513966899012,11,5.22700986337114,100,100,1,17,1,1,"data/unkn42.RData",20,59,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 2-1",0.186003238314352,354,2.13866516111723,100,100,5,20,3,3,"data/unkn42.RData",31,8,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 1-3",0.204230176683909,69,2.42808712036596,187.5,100,5,17,3,3,"data/unkn42.RData",87,33,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 2-3",0.157210005749146,300,6.12925794466419,112.5,100,3,11,2,2,"data/unkn42.RData",45,13,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 2-6",0.707738975195585,202,0.878595361016959,100,100,10,8,6,6,"data/unkn42.RData",96,35,35,TRUE
"Ukn Bullet J-6","Br6 Bullet 1-2",0.36530500319083,6,8.93971329743407,125,100,2,12,1,1,"data/unkn42.RData",74,26,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 2-2",0.0740268757489276,252,5.70103214420963,112.5,100,2,14,2,2,"data/unkn42.RData",68,24,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 1-1",0.221943388743072,401,2.180016973116,100,100,2,16,2,2,"data/unkn42.RData",1,1,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 1-5",0.176080874674791,201,5.2462593044924,125,100,2,12,2,2,"data/unkn42.RData",65,23,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 2-5",0.179907836449251,210,4.58010418522058,125,100,3,15,3,3,"data/unkn42.RData",47,15,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 1-6",0.246763267514751,6,5.31964252479817,100,100,5,14,2,2,"data/unkn42.RData",18,60,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 1-1",0.247234531149816,256,1.53784378642061,200,100,8,22,3,3,"data/unkn42.RData",13,55,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 1-1",0.277322667717301,301,2.15755427016637,125,100,8,22,3,3,"data/unkn42.RData",25,7,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 2-6",0.171016984610929,342,3.77497939164574,112.5,100,5,21,2,2,"data/unkn42.RData",84,27,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 2-2",0.238338454031483,76,3.81348197418628,162.5,100,3,20,2,2,"data/unkn42.RData",8,6,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 1-5",0.282604445288998,198,4.54979390602611,100,100,5,23,3,3,"data/unkn42.RData",101,47,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 1-1",0.271480898408615,1,7.29295236777714,125,100,7,9,6,6,"data/unkn42.RData",85,31,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 1-6",0.139641930881194,26,7.56247007607246,100,100,2,13,2,2,"data/unkn42.RData",114,54,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 1-1",0.197383393795121,86,3.29463840592211,100,100,2,18,2,2,"data/unkn42.RData",73,25,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 2-2",0.27841060300748,338,6.56657451521714,100,100,3,10,2,2,"data/unkn42.RData",56,42,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 1-3",0.403775054914005,113,1.82484636118654,112.5,100,4,15,2,2,"data/unkn42.RData",111,51,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 1-1",0.173450170158577,239,2.93974541417742,137.5,100,5,15,3,3,"data/unkn42.RData",109,49,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 2-4",0.20063136222248,116,3.54505327137127,175,100,7,17,5,5,"data/unkn42.RData",82,25,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 2-1",0.179013252341382,52,2.48442574055086,100,100,2,18,2,2,"data/unkn42.RData",7,5,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 2-1",0.21861254318533,199,5.07766692205983,100,100,3,17,2,2,"data/unkn42.RData",115,54,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 2-6",0.213077252995854,401,6.06891890972026,100,100,5,11,2,2,"data/unkn42.RData",48,16,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 1-1",0.267570622719483,401,1.65191847477262,137.5,100,11,22,3,3,"data/unkn42.RData",61,19,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 1-4",0.19265414761222,258,2.08659992619517,100,100,5,28,3,3,"data/unkn42.RData",52,40,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 1-6",0.219005675328895,5,4.47272380472194,100,100,4,13,3,3,"data/unkn42.RData",90,36,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 1-3",0.316041643221938,207,1.75359421342215,137.5,100,3,15,2,2,"data/unkn42.RData",99,45,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 2-6",0.176366030347544,156,2.84899940183052,100,100,4,8,3,3,"data/unkn42.RData",60,40,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 2-6",0.202532530493634,210,1.77942799806276,100,100,6,27,3,3,"data/unkn42.RData",12,4,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 2-1",0.252401985456439,37,1.35519989584707,137.5,100,4,23,2,2,"data/unkn42.RData",67,23,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 2-1",0.187376311551045,301,3.51406039657256,162.5,100,4,17,3,3,"data/unkn42.RData",43,17,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 2-2",0.265881336024606,3,6.40841434041735,100,100,4,9,2,2,"data/unkn42.RData",44,18,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 2-3",0.266375977901298,26,7.68984429236306,125,100,2,17,2,2,"data/unkn42.RData",93,32,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 2-4",0.181317629770323,375,4.10778726587706,125,100,6,20,3,3,"data/unkn42.RData",46,14,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 1-4",0.184975853609311,312,3.39437500001788,125,100,2,12,2,2,"data/unkn42.RData",88,34,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 2-4",0.153063653489195,1,6.01623976990477,112.5,100,3,17,2,2,"data/unkn42.RData",106,46,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 2-6",0.303513436273091,1,4.62665082428189,100,100,4,12,3,3,"data/unkn42.RData",36,7,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 1-1",0.423526973379658,20,2.06375036995112,150,100,5,19,3,3,"data/unkn42.RData",97,43,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 1-3",0.158812570342701,1,6.5251412825312,100,100,6,19,2,2,"data/unkn42.RData",63,21,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 1-2",0.167637237684958,1,5.76733005798728,137.5,100,2,13,2,2,"data/unkn42.RData",26,8,35,FALSE
"Ukn Bullet J-6","Br3 Bullet 1-4",0.350791917996397,268,7.57633318350988,150,100,4,17,3,3,"data/unkn42.RData",40,16,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 1-2",0.389723748130673,202,1.29735718610458,100,100,4,15,2,2,"data/unkn42.RData",2,2,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 1-5",0.277250421291032,1,6.46997590729826,100,100,5,11,2,2,"data/unkn42.RData",89,35,35,TRUE
"Ukn Bullet J-6","Br8 Bullet 2-5",0.377476890665456,1,6.02003625772624,100,100,4,16,4,4,"data/unkn42.RData",107,47,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 2-5",0.25478794212485,189,3.345128499707,100,100,6,19,2,2,"data/unkn42.RData",23,57,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 2-3",0.325880921435003,1,5.64646828744322,112.5,100,7,12,3,3,"data/unkn42.RData",21,60,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 1-6",0.201232039762088,209,3.5920306012186,100,100,6,11,3,3,"data/unkn42.RData",54,42,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 2-4",0.225370450381333,383,1.38883972044941,150,100,7,15,3,3,"data/unkn42.RData",58,38,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 2-2",0.306007865284696,90,1.97541186879661,175,100,2,20,2,2,"data/unkn42.RData",80,29,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 2-1",0.266036389976438,20,4.26226519545348,100,100,3,18,2,2,"data/unkn42.RData",79,28,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 1-6",0.398179698793305,366,2.53100090148007,112.5,100,4,23,2,2,"data/unkn42.RData",30,12,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 2-4",0.344064540374035,13,7.27743316549384,100,100,4,10,2,2,"data/unkn42.RData",70,20,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 1-5",0.18675837330665,40,2.80747095231437,100,100,7,12,3,3,"data/unkn42.RData",5,5,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 1-5",0.368145419768922,1,3.03115986747444,100,100,6,18,3,3,"data/unkn42.RData",17,59,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 1-6",0.130375185660777,197,4.36038148629916,100,100,4,17,2,2,"data/unkn42.RData",102,48,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 2-6",0.337044584706781,14,4.52955340603824,150,100,5,15,2,2,"data/unkn42.RData",72,22,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 1-6",0.163520805801288,105,2.57891807827153,100,100,4,18,2,2,"data/unkn42.RData",78,30,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 1-4",0.422545839334676,29,1.7428566297108,150,100,7,16,3,3,"data/unkn42.RData",64,22,35,FALSE
"Ukn Bullet J-6","Br9 Bullet 2-6",0.258656725597581,343,1.40387576051964,175,100,6,20,2,2,"data/unkn42.RData",120,53,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 2-1",0.41486258927474,284,1.85570084174772,162.5,100,7,15,3,3,"data/unkn42.RData",55,41,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 1-1",0.198472552774197,316,3.29342420149528,100,100,4,15,3,3,"data/unkn42.RData",49,37,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 1-5",0.17328556026189,89,2.54808985776686,125,100,5,18,3,3,"data/unkn42.RData",77,29,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 1-2",0.236122958616869,1,6.00899593346993,100,100,4,23,3,3,"data/unkn42.RData",14,56,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 1-4",0.245938847983964,190,2.44623766949133,100,100,5,18,3,3,"data/unkn42.RData",16,58,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 1-3",0.304706020221295,212,1.68062869402709,100,100,4,11,2,2,"data/unkn42.RData",51,39,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 1-2",0.28399534679353,3,7.71389964880517,125,100,5,14,2,2,"data/unkn42.RData",86,32,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 2-1",0.205121908603522,377,1.49171505997797,137.5,100,5,19,3,3,"data/unkn42.RData",91,36,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 1-2",0.290541947801233,1,5.36757788212848,100,100,2,13,2,2,"data/unkn42.RData",50,38,35,FALSE
"Ukn Bullet J-6","Br4 Bullet 2-5",0.297543622079925,210,1.62258986924066,112.5,100,4,14,3,3,"data/unkn42.RData",59,39,35,FALSE
"Ukn Bullet J-6","Br5 Bullet 1-2",0.402203904234546,1,5.74679102336934,125,100,1,17,1,1,"data/unkn42.RData",62,20,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 2-4",0.365441205008655,210,1.39722213796719,137.5,100,5,18,3,3,"data/unkn42.RData",10,2,35,FALSE
"Ukn Bullet J-6","Br8 Bullet 2-1",0.444712415600874,334,6.70471507697768,100,100,5,12,3,3,"data/unkn42.RData",103,43,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 1-6",0.309258339523006,149,2.36133666292139,100,100,5,14,2,2,"data/unkn42.RData",6,6,35,FALSE
"Ukn Bullet J-6","Br1 Bullet 1-4",0.210865947657166,216,1.8797754864064,100,100,8,21,5,5,"data/unkn42.RData",4,4,35,FALSE
"Ukn Bullet J-6","Br2 Bullet 1-3",0.330320634921834,301,1.94278283719012,137.5,100,4,22,2,2,"data/unkn42.RData",27,9,35,FALSE
"Ukn Bullet J-6","Br6 Bullet 1-3",0.271420786530166,200,7.29428093454759,137.5,100,3,16,2,2,"data/unkn42.RData",75,27,35,FALSE
"Ukn Bullet J-6","Br10 Bullet 2-6",0.278637191195668,299,1.98502043941748,112.5,100,3,26,3,3,"data/unkn42.RData",24,58,35,FALSE
"Ukn Bullet J-6","Br7 Bullet 2-5",0.260403295323302,1,8.21248449825197,125,100,1,15,1,1,"data/unkn42.RData",95,34,35,FALSE
